campaign,source_file,run_id,status,dataset_id,provider,model,trial,latency_ms,compile_pass,test_pass,coverage_pct,failure_type,failure_message,quality_score,assertion_count,test_count,trivial_flag,generation_time_ms,parse_ms,retrieval_ms,prompt_ms,llm_ms,postproc_ms,max_dependencies,timeout_seconds,model_short,dataset_family,full_success,compile_only,failed
benchmark_reftest_comparison_results,benchmark_reftest_comparison_results/results.json,run_58a69ef1ab12,ok,commons-validator-genericvalidator,nvidia,meta/llama-3.3-70b-instruct,1,149890.0,True,True,,,,0.0,64.0,64.0,True,291398.0,1.0,4218.0,4157.0,141511.0,0.0,5,300,llama-3.3-70b-instruct,commons,True,False,False
benchmark_reftest_comparison_results,benchmark_reftest_comparison_results/results.json,run_4e545099e6a0,ok,commons-validator-genericvalidator,openrouter,google/gemini-2.0-flash-001,1,29271.0,True,True,,,,0.0,68.0,68.0,True,50120.0,1.0,4314.0,4103.0,20851.0,0.0,5,300,gemini-2.0-flash-001,commons,True,False,False
benchmark_reftest_comparison_results,benchmark_reftest_comparison_results/results.json,run_af804b396715,ok,commons-validator-urlvalidator,nvidia,meta/llama-3.3-70b-instruct,1,33633.0,True,True,,,,0.7043478260869566,27.0,23.0,False,58331.0,1.0,4536.0,4392.0,24701.0,0.0,5,300,llama-3.3-70b-instruct,commons,True,False,False
benchmark_reftest_comparison_results,benchmark_reftest_comparison_results/results.json,run_9cbcbe592d45,error,commons-validator-urlvalidator,openrouter,google/gemini-2.0-flash-001,1,0.0,False,False,,error,"Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 4096 tokens, but can only afford 3506. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_33CbN8yCwn3DwinVppWwwMyQzRA'}",0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,300,gemini-2.0-flash-001,commons,False,False,True
benchmark_reftest_comparison_results,benchmark_reftest_comparison_results/results.json,run_d358d5d1b3bc,ok,datafaker-faker,nvidia,meta/llama-3.3-70b-instruct,1,24558.0,True,True,,,,0.8181818181818181,15.0,11.0,False,40322.0,1.0,4538.0,4249.0,15767.0,0.0,5,300,llama-3.3-70b-instruct,datafaker,True,False,False
benchmark_reftest_comparison_results,benchmark_reftest_comparison_results/results.json,run_4226b4bb2d2b,error,datafaker-faker,openrouter,google/gemini-2.0-flash-001,1,0.0,False,False,,error,"Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 4096 tokens, but can only afford 3506. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_33CbN8yCwn3DwinVppWwwMyQzRA'}",0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,300,gemini-2.0-flash-001,datafaker,False,False,True
benchmark_reftest_comparison_results,benchmark_reftest_comparison_results/results.json,run_567b62df2505,ok,ice4j-agent,nvidia,meta/llama-3.3-70b-instruct,1,50244.0,True,True,,,,0.6,16.0,16.0,False,91379.0,6.0,4309.0,4790.0,41137.0,0.0,5,300,llama-3.3-70b-instruct,ice4j,True,False,False
benchmark_reftest_comparison_results,benchmark_reftest_comparison_results/results.json,run_58c840a75cd6,error,ice4j-agent,openrouter,google/gemini-2.0-flash-001,1,0.0,False,False,,error,"Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 4096 tokens, but can only afford 3506. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_33CbN8yCwn3DwinVppWwwMyQzRA'}",0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,300,gemini-2.0-flash-001,ice4j,False,False,True
benchmark_reftest_comparison_results,benchmark_reftest_comparison_results/results.json,run_f3ae504bfb7a,ok,jsoup-document,nvidia,meta/llama-3.3-70b-instruct,1,143306.0,True,True,,,,0.8285714285714285,29.0,21.0,False,275774.0,2.0,5903.0,4907.0,132481.0,0.0,5,300,llama-3.3-70b-instruct,jsoup,True,False,False
benchmark_reftest_comparison_results,benchmark_reftest_comparison_results/results.json,run_6c2b585325f3,error,jsoup-document,openrouter,google/gemini-2.0-flash-001,1,0.0,False,False,,error,"Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 4096 tokens, but can only afford 3506. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_33CbN8yCwn3DwinVppWwwMyQzRA'}",0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,300,gemini-2.0-flash-001,jsoup,False,False,True
benchmark_reftest_comparison_results,benchmark_reftest_comparison_results/results.json,run_e3880a9a1c50,ok,jsoup-jsoup,nvidia,meta/llama-3.3-70b-instruct,1,120415.0,True,True,,,,0.7090909090909091,26.0,22.0,False,230375.0,1.0,5699.0,4735.0,109970.0,0.0,5,300,llama-3.3-70b-instruct,jsoup,True,False,False
benchmark_reftest_comparison_results,benchmark_reftest_comparison_results/results.json,run_5eecfd0f2d61,error,jsoup-jsoup,openrouter,google/gemini-2.0-flash-001,1,0.0,False,False,,error,"Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 4096 tokens, but can only afford 3506. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_33CbN8yCwn3DwinVppWwwMyQzRA'}",0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,300,gemini-2.0-flash-001,jsoup,False,False,True
benchmark_reftest_comparison_results,benchmark_reftest_comparison_results/results.json,run_30f92406f28b,ok,openapi-diff-changed,nvidia,meta/llama-3.3-70b-instruct,1,44177.0,True,True,,,,0.6,30.0,30.0,False,79023.0,1.0,4610.0,4714.0,34849.0,0.0,5,300,llama-3.3-70b-instruct,openapi,True,False,False
benchmark_reftest_comparison_results,benchmark_reftest_comparison_results/results.json,run_3e94d1e27c36,error,openapi-diff-changed,openrouter,google/gemini-2.0-flash-001,1,0.0,False,False,,error,"Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 4096 tokens, but can only afford 3506. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_33CbN8yCwn3DwinVppWwwMyQzRA'}",0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,300,gemini-2.0-flash-001,openapi,False,False,True
run_2e3608053d1e,benchmark_reftest_comparison_results/run_2e3608053d1e/result.json,run_2e3608053d1e,ok,commons-cli-options,openrouter,google/gemini-2.0-flash-001,1,26260.0,True,True,,,,1.0,63.0,28.0,False,42986.0,0.0,4824.0,4702.0,16730.0,0.0,5,300,gemini-2.0-flash-001,commons,True,False,False
run_30f92406f28b,benchmark_reftest_comparison_results/run_30f92406f28b/result.json,run_30f92406f28b,ok,openapi-diff-changed,nvidia,meta/llama-3.3-70b-instruct,1,44177.0,True,True,,,,0.6,30.0,30.0,False,79023.0,1.0,4610.0,4714.0,34849.0,0.0,5,300,llama-3.3-70b-instruct,openapi,True,False,False
run_3e94d1e27c36,benchmark_reftest_comparison_results/run_3e94d1e27c36/result.json,run_3e94d1e27c36,error,openapi-diff-changed,openrouter,google/gemini-2.0-flash-001,1,0.0,False,False,,error,"Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 4096 tokens, but can only afford 3506. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_33CbN8yCwn3DwinVppWwwMyQzRA'}",0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,300,gemini-2.0-flash-001,openapi,False,False,True
run_4226b4bb2d2b,benchmark_reftest_comparison_results/run_4226b4bb2d2b/result.json,run_4226b4bb2d2b,error,datafaker-faker,openrouter,google/gemini-2.0-flash-001,1,0.0,False,False,,error,"Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 4096 tokens, but can only afford 3506. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_33CbN8yCwn3DwinVppWwwMyQzRA'}",0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,300,gemini-2.0-flash-001,datafaker,False,False,True
run_48254346aaf5,benchmark_reftest_comparison_results/run_48254346aaf5/result.json,run_48254346aaf5,ok,commons-cli-helpformatter,nvidia,meta/llama-3.3-70b-instruct,1,46210.0,True,True,,,,0.7241379310344828,35.0,29.0,False,81748.0,4.0,5751.0,4913.0,35540.0,0.0,5,300,llama-3.3-70b-instruct,commons,True,False,False
run_4e545099e6a0,benchmark_reftest_comparison_results/run_4e545099e6a0/result.json,run_4e545099e6a0,ok,commons-validator-genericvalidator,openrouter,google/gemini-2.0-flash-001,1,29271.0,True,True,,,,0.0,68.0,68.0,True,50120.0,1.0,4314.0,4103.0,20851.0,0.0,5,300,gemini-2.0-flash-001,commons,True,False,False
run_567b62df2505,benchmark_reftest_comparison_results/run_567b62df2505/result.json,run_567b62df2505,ok,ice4j-agent,nvidia,meta/llama-3.3-70b-instruct,1,50244.0,True,True,,,,0.6,16.0,16.0,False,91379.0,6.0,4309.0,4790.0,41137.0,0.0,5,300,llama-3.3-70b-instruct,ice4j,True,False,False
run_58a69ef1ab12,benchmark_reftest_comparison_results/run_58a69ef1ab12/result.json,run_58a69ef1ab12,ok,commons-validator-genericvalidator,nvidia,meta/llama-3.3-70b-instruct,1,149890.0,True,True,,,,0.0,64.0,64.0,True,291398.0,1.0,4218.0,4157.0,141511.0,0.0,5,300,llama-3.3-70b-instruct,commons,True,False,False
run_58c840a75cd6,benchmark_reftest_comparison_results/run_58c840a75cd6/result.json,run_58c840a75cd6,error,ice4j-agent,openrouter,google/gemini-2.0-flash-001,1,0.0,False,False,,error,"Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 4096 tokens, but can only afford 3506. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_33CbN8yCwn3DwinVppWwwMyQzRA'}",0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,300,gemini-2.0-flash-001,ice4j,False,False,True
run_5eecfd0f2d61,benchmark_reftest_comparison_results/run_5eecfd0f2d61/result.json,run_5eecfd0f2d61,error,jsoup-jsoup,openrouter,google/gemini-2.0-flash-001,1,0.0,False,False,,error,"Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 4096 tokens, but can only afford 3506. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_33CbN8yCwn3DwinVppWwwMyQzRA'}",0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,300,gemini-2.0-flash-001,jsoup,False,False,True
run_69038f110b59,benchmark_reftest_comparison_results/run_69038f110b59/result.json,run_69038f110b59,ok,commons-dbutils-dbutils,openrouter,google/gemini-2.0-flash-001,1,27181.0,True,True,,,,0.850909090909091,78.0,55.0,False,49615.0,1.0,4740.0,0.0,22437.0,0.0,5,300,gemini-2.0-flash-001,commons,True,False,False
run_6c2b585325f3,benchmark_reftest_comparison_results/run_6c2b585325f3/result.json,run_6c2b585325f3,error,jsoup-document,openrouter,google/gemini-2.0-flash-001,1,0.0,False,False,,error,"Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 4096 tokens, but can only afford 3506. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_33CbN8yCwn3DwinVppWwwMyQzRA'}",0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,300,gemini-2.0-flash-001,jsoup,False,False,True
run_966bc7997502,benchmark_reftest_comparison_results/run_966bc7997502/result.json,run_966bc7997502,ok,commons-collections4-collectionutils,nvidia,meta/llama-3.3-70b-instruct,1,207643.0,True,True,,,,0.7999999999999999,72.0,54.0,False,406426.0,5.0,4334.0,4513.0,198787.0,0.0,5,300,llama-3.3-70b-instruct,commons,True,False,False
run_9cbcbe592d45,benchmark_reftest_comparison_results/run_9cbcbe592d45/result.json,run_9cbcbe592d45,error,commons-validator-urlvalidator,openrouter,google/gemini-2.0-flash-001,1,0.0,False,False,,error,"Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 4096 tokens, but can only afford 3506. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_33CbN8yCwn3DwinVppWwwMyQzRA'}",0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,300,gemini-2.0-flash-001,commons,False,False,True
run_a02829b54c5a,benchmark_reftest_comparison_results/run_a02829b54c5a/result.json,run_a02829b54c5a,ok,commons-dbutils-beanprocessor,nvidia,meta/llama-3.3-70b-instruct,1,59066.0,True,True,,,,1.0,27.0,8.0,False,109074.0,3.0,4506.0,4545.0,50010.0,0.0,5,300,llama-3.3-70b-instruct,commons,True,False,False
run_af804b396715,benchmark_reftest_comparison_results/run_af804b396715/result.json,run_af804b396715,ok,commons-validator-urlvalidator,nvidia,meta/llama-3.3-70b-instruct,1,33633.0,True,True,,,,0.7043478260869566,27.0,23.0,False,58331.0,1.0,4536.0,4392.0,24701.0,0.0,5,300,llama-3.3-70b-instruct,commons,True,False,False
run_bdca9a50aaf9,benchmark_reftest_comparison_results/run_bdca9a50aaf9/result.json,run_bdca9a50aaf9,ok,commons-cli-options,nvidia,meta/llama-3.3-70b-instruct,1,72867.0,True,True,,,,0.864,36.0,25.0,False,136293.0,1.0,4622.0,4814.0,63428.0,0.0,5,300,llama-3.3-70b-instruct,commons,True,False,False
run_d2e43d5baa39,benchmark_reftest_comparison_results/run_d2e43d5baa39/result.json,run_d2e43d5baa39,ok,commons-dbutils-dbutils,nvidia,meta/llama-3.3-70b-instruct,1,241406.0,True,True,,,,0.5225806451612903,27.0,31.0,False,478385.0,1.0,4422.0,0.0,236981.0,0.0,5,300,llama-3.3-70b-instruct,commons,True,False,False
run_d358d5d1b3bc,benchmark_reftest_comparison_results/run_d358d5d1b3bc/result.json,run_d358d5d1b3bc,ok,datafaker-faker,nvidia,meta/llama-3.3-70b-instruct,1,24558.0,True,True,,,,0.8181818181818181,15.0,11.0,False,40322.0,1.0,4538.0,4249.0,15767.0,0.0,5,300,llama-3.3-70b-instruct,datafaker,True,False,False
run_e3880a9a1c50,benchmark_reftest_comparison_results/run_e3880a9a1c50/result.json,run_e3880a9a1c50,ok,jsoup-jsoup,nvidia,meta/llama-3.3-70b-instruct,1,120415.0,True,True,,,,0.7090909090909091,26.0,22.0,False,230375.0,1.0,5699.0,4735.0,109970.0,0.0,5,300,llama-3.3-70b-instruct,jsoup,True,False,False
run_ee80419a5f92,benchmark_reftest_comparison_results/run_ee80419a5f92/result.json,run_ee80419a5f92,ok,commons-cli-helpformatter,openrouter,google/gemini-2.0-flash-001,1,30370.0,True,True,,,,0.6171428571428571,36.0,35.0,False,51244.0,2.0,4751.0,4739.0,20876.0,0.0,5,300,gemini-2.0-flash-001,commons,True,False,False
run_f1db594bf2b5,benchmark_reftest_comparison_results/run_f1db594bf2b5/result.json,run_f1db594bf2b5,ok,commons-dbutils-beanprocessor,openrouter,google/gemini-2.0-flash-001,1,23870.0,True,True,,,,1.0,61.0,15.0,False,38511.0,1.0,4768.0,4456.0,14643.0,0.0,5,300,gemini-2.0-flash-001,commons,True,False,False
run_f3ae504bfb7a,benchmark_reftest_comparison_results/run_f3ae504bfb7a/result.json,run_f3ae504bfb7a,ok,jsoup-document,nvidia,meta/llama-3.3-70b-instruct,1,143306.0,True,True,,,,0.8285714285714285,29.0,21.0,False,275774.0,2.0,5903.0,4907.0,132481.0,0.0,5,300,llama-3.3-70b-instruct,jsoup,True,False,False
run_fb2ed0282199,benchmark_reftest_comparison_results/run_fb2ed0282199/result.json,run_fb2ed0282199,error,commons-collections4-collectionutils,openrouter,google/gemini-2.0-flash-001,1,0.0,False,False,,error,"Error code: 402 - {'error': {'message': 'Prompt tokens limit exceeded: 27309 > 24465. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_33CbN8yCwn3DwinVppWwwMyQzRA'}",0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,300,gemini-2.0-flash-001,commons,False,False,True
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/results.json,run_358962c7e32a,ok,gsapp-application,nvidia,meta/llama-3.1-405b-instruct,1,6297.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,gsapp,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/results.json,run_d40a08d0c532,ok,gsapp-hellocontroller,nvidia,meta/llama-3.1-405b-instruct,1,3829.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,gsapp,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/results.json,run_8025187c0f94,ok,jwt-authservice,nvidia,meta/llama-3.1-405b-instruct,1,108853.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,jwt,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/results.json,run_7024d7a646f4,ok,jwt-bookservice,nvidia,meta/llama-3.1-405b-instruct,1,157469.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,jwt,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/results.json,run_268955c61ba7,ok,jwt-userservice,nvidia,meta/llama-3.1-405b-instruct,1,97444.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,jwt,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/results.json,run_a1700b490008,ok,petclinic-owner,nvidia,meta/llama-3.1-405b-instruct,1,164958.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,petclinic,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/results.json,run_700b900f2ac7,ok,petclinic-pet,nvidia,meta/llama-3.1-405b-instruct,1,145643.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,petclinic,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/results.json,run_ce50eabb184d,ok,petclinic-vet,nvidia,meta/llama-3.1-405b-instruct,1,32524.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,petclinic,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/results.json,run_2119f0e70e9a,ok,petclinic-visit,nvidia,meta/llama-3.1-405b-instruct,1,31725.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,petclinic,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/run_0bdb02863e56/result.json,run_0bdb02863e56,error,jwt-authservice,openrouter,anthropic/claude-3.5-sonnet,1,0.0,False,False,,error,"Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 4096 tokens, but can only afford 490. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_33CbN8yCwn3DwinVppWwwMyQzRA'}",,,,,,,,,,,10,300,anthropic/claude-3.5-sonnet,jwt,False,False,True
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/run_11afe0395b5c/result.json,run_11afe0395b5c,error,petclinic-visitservice,openrouter,anthropic/claude-3.5-sonnet,1,0.0,False,False,,error,Could not parse file: campaigns/spring-boot-v1/repos/spring-petclinic/src/main/java/org/springframework/samples/petclinic/service/VisitService.java,,,,,,,,,,,10,300,anthropic/claude-3.5-sonnet,petclinic,False,False,True
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/run_268955c61ba7/result.json,run_268955c61ba7,ok,jwt-userservice,nvidia,meta/llama-3.1-405b-instruct,1,97444.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,jwt,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/run_358962c7e32a/result.json,run_358962c7e32a,ok,gsapp-application,nvidia,meta/llama-3.1-405b-instruct,1,6297.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,gsapp,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/run_5daebd4b452f/result.json,run_5daebd4b452f,error,petclinic-petservice,nvidia,meta/llama-3.1-405b-instruct,1,0.0,False,False,,error,Could not parse file: campaigns/spring-boot-v1/repos/spring-petclinic/src/main/java/org/springframework/samples/petclinic/service/PetService.java,,,,,,,,,,,10,300,llama-3.1-405b-instruct,petclinic,False,False,True
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/run_6f620c35d6a5/result.json,run_6f620c35d6a5,error,jwt-userservice,openrouter,anthropic/claude-3.5-sonnet,1,0.0,False,False,,error,"Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 4096 tokens, but can only afford 490. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_33CbN8yCwn3DwinVppWwwMyQzRA'}",,,,,,,,,,,10,300,anthropic/claude-3.5-sonnet,jwt,False,False,True
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/run_7024d7a646f4/result.json,run_7024d7a646f4,ok,jwt-bookservice,nvidia,meta/llama-3.1-405b-instruct,1,157469.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,jwt,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/run_76ada1c5dd95/result.json,run_76ada1c5dd95,error,jwt-bookservice,openrouter,anthropic/claude-3.5-sonnet,1,0.0,False,False,,error,"Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 4096 tokens, but can only afford 490. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_33CbN8yCwn3DwinVppWwwMyQzRA'}",,,,,,,,,,,10,300,anthropic/claude-3.5-sonnet,jwt,False,False,True
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/run_8025187c0f94/result.json,run_8025187c0f94,ok,jwt-authservice,nvidia,meta/llama-3.1-405b-instruct,1,108853.0,True,True,,,,,,,,,,,,,,10,300,llama-3.1-405b-instruct,jwt,True,False,False
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/run_84a5a50c9689/result.json,run_84a5a50c9689,error,petclinic-vetservice,nvidia,meta/llama-3.1-405b-instruct,1,0.0,False,False,,error,Could not parse file: campaigns/spring-boot-v1/repos/spring-petclinic/src/main/java/org/springframework/samples/petclinic/service/VetService.java,,,,,,,,,,,10,300,llama-3.1-405b-instruct,petclinic,False,False,True
campaign_spring-boot-v1,campaigns/spring-boot-v1/results/run_9f625b96a5f9/result.json,run_9f625b96a5f9,error,gsapp-application,openrouter,anthropic/claude-3.5-sonnet,1,0.0,False,False,,error,"Error code: 402 - {'error': {'message': 'This request requires more credits, or fewer max_tokens. You requested up to 4096 tokens, but can only afford 490. To increase, visit https://openrouter.ai/settings/credits and upgrade to a paid account', 'code': 402, 'metadata': {'provider_name': None}}, 'user_id': 'user_33CbN8yCwn3DwinVppWwwMyQzRA'}",,,,,,,,,,,10,300,anthropic/claude-3.5-sonnet,gsapp,False,False,True
